u,v,length
587988061,3884569931,57.708
588455697,588455698,54.400999999999996
588455697,42440449,113.15700000000001
588455698,42438531,27.053
588455698,42423307,269.22800000000007
588455700,42435931,14.879000000000001
588455700,588455701,46.9
588455701,42435931,47.342999999999996
588455701,42437773,33.578
588455736,588785633,162.082
588455738,205019740,319.484
588455738,278609760,123.80199999999999
588455742,1773060099,14.398
588455742,42437559,56.867000000000004
588455742,42433537,67.866
588455743,1773055865,14.759
588455743,588455742,50.233
588455743,4158807592,26.166999999999998
588455857,42437135,25.719
588455857,42444116,163.699
588455857,588455858,63.464
588455858,42452556,165.81400000000002
588545728,42443844,86.689
588546798,588546882,59.753
588546798,42436202,170.68499999999997
588546882,246923513,65.601
588546882,1772136810,11.873000000000001
588546891,588546798,71.017
588546891,42444479,103.679
588593059,246909454,31.944000000000003
588593059,4149748671,39.859
588593353,587987721,154.76899999999998
588593353,4145735059,1060.1930000000002
588593611,246909454,67.905
588593611,9802614798,42.260999999999996
588938271,11496014207,108.687
588938271,4506716195,55.833
588938282,588938271,141.749
589099734,406048768,59.723
589099734,370915061,330.516
589099881,589099734,19.814
589100164,42457940,340.30100000000004
589100164,589100267,145.52700000000004
589100228,42448714,50.62
589100267,589100164,145.52700000000002
589100267,589100228,31.771
589100267,42422509,262.187
589100791,42431482,318.464
589101921,9906966855,32.613
589101921,42423295,15.798000000000002
589298105,42435522,91.68299999999999
589298326,42428013,225.924
589927878,589927879,200.955
589927878,2141002593,275.641
589927879,589927878,200.955
589927879,42438018,220.87
589927879,42424576,158.03199999999998
589927879,42435898,85.84100000000001
589927903,371337269,710.6520000000002
589927921,2140997998,51.545
589927921,371337239,66.6
589927943,371337226,97.165
589927965,7732243576,275.76
589927965,2481877071,243.15699999999998
589927991,589928037,81.682
589927991,42446190,142.551
589927991,589928020,24.877
589927993,42425425,122.38
589927996,589927993,54.269
589927996,42447346,14.667
589928003,42435957,244.461
589928020,373756705,244.943
589928020,589927991,24.877
589928028,589928042,27.747
589928028,589928029,79.333
589928029,589928041,24.497
589928029,589928030,77.89800000000001
589928030,42447209,143.367
589928030,589928033,80.609
589928033,589928039,24.657
589928033,589928034,79.31799999999998
589928034,42447210,143.838
589928034,589928035,80.96600000000001
589928035,589928037,24.697
589928035,371337145,138.399
589928035,589928020,79.517
589928037,589928035,24.697
589928037,589928038,79.273
589928037,42446187,143.346
589928038,589928034,23.704
589928038,589928039,79.669
589928039,589928040,80.379
589928039,2799368116,142.91
589928040,589928030,24.121
589928040,589928041,77.773
589928041,42446177,143.254
589928041,589928042,79.375
589928042,596776654,85.212
589928042,42434122,141.972
589928047,373850916,151.07900000000004
589929417,6289180298,9.551
589929417,42452814,180.214
589929417,3785532381,39.391
591454081,42454642,120.575
591454081,42452008,80.22
592484776,42430108,72.271
592509222,42453610,123.44500000000001
592509222,1919595922,110.785
593300940,42436527,93.437
593816275,42431156,164.642
593816275,246649429,68.71000000000001
593839894,42430651,78.257
593839894,9421657722,96.76399999999998
593854257,42453555,139.584
593886226,42432540,20.824
593886253,42432540,62.36
593920879,9019680389,143.582
593926788,427804211,23.832
593926788,427804166,56.31
593984752,427850840,110.605
593984752,427842140,186.41899999999998
593988920,42424789,58.937
595105472,42453000,90.16799999999999
595105496,5852272391,68.391
595105499,5852272391,9.191
595105499,5993830853,10.741
595105531,3831856757,21.740000000000002
595105531,1701844698,29.877
595105538,248708582,78.07000000000001
595105581,42455932,28.663000000000004
595105581,248708583,37.486999999999995
595245836,42438306,78.08500000000001
595245836,42437845,80.824
595245843,61269797,110.37299999999999
595245843,42424032,121.56199999999998
595245843,61272284,72.774
595245859,42438300,83.358
595245859,595245925,79.95400000000001
595245859,9915469769,25.798
595245883,42431002,175.176
595245889,61272284,56.705999999999996
595245918,595245920,78.79400000000001
595245918,42430984,98.886
595245920,42430983,99.158
595245920,595245918,78.794
595245920,1672106382,107.097
595245925,595245859,79.95400000000001
595245925,1672106382,79.175
595245925,595245918,91.359
595254571,1672106385,113.66399999999999
595254571,1672106382,83.84100000000001
595254571,3533937800,228.79
595314028,42425088,62.783
595314028,42424703,79.013
595314036,3579426871,57.021
595314036,595314040,78.34
595314036,3579426874,184.978
595314040,3579426871,50.086000000000006
595314040,5004570632,38.04
595314103,595314104,18.846
595314103,7004393049,11.943000000000001
595314104,42442565,264.411
595314104,561035330,80.197
595314114,595314119,30.928
595314114,42425348,86.15799999999999
595314119,595314114,30.928
595314119,595314120,79.819
595314119,42441382,74.264
595314120,42441382,17.314
595314120,42433256,81.297
595314125,42441535,8.01
595314125,42441526,72.289
595314125,42425348,321.04200000000003
595320307,587861515,60.363
595320307,7620631148,101.69399999999999
595320307,42441191,475.549
595352889,2499827795,32.343
595352889,42437324,29.561
595352897,587934079,33.824
595352897,42437324,372.521
595352904,42428958,25.483999999999998
595352906,761293090,59.882
595352906,587934139,164.78300000000002
595352907,587934139,235.30399999999997
595352915,60928432,457.985
595407648,42430872,31.395
595436395,587934172,233.954
595436395,587934311,370.049
595441949,60926905,127.68100000000001
595441960,60927827,23.643
595441960,60927825,82.25299999999999
595448603,9166213997,38.075
595462053,60928695,263.74899999999997
595462053,60918736,358.641
595480989,42428107,151.27800000000002
595480989,42428103,76.033
595481001,595484175,37.311
595481001,42442733,37.957
595481001,42423116,44.358
595484175,595481001,37.311
595484175,60925101,156.77
595703226,42432395,63.394000000000005
595703226,42426374,256.193
595729838,42429215,67.244
595729838,595729841,40.909000000000006
595729841,42429215,52.568
595729841,42429212,33.574
595729842,8584769108,87.321
595729842,8584769108,107.11900000000001
595729852,42428134,17.262
595729852,42436301,19.934
595729853,302095403,166.77300000000002
595729853,374482644,288.661
596775808,596776201,81.509
596775819,596776413,80.016
596775825,596776224,79.655
596775840,100522741,21.742
596775840,9140654137,393.025
596775867,42438881,146.311
596775867,596775882,78.997
596775870,42459098,16.861
596775870,596775867,78.777
596775876,596775870,80.42800000000001
596775876,42440453,146.139
596775882,42448811,16.974
596775882,42457476,80.11800000000001
596775900,42436701,146.711
596775900,596775914,78.06400000000001
596775907,42445941,146.768
596775907,596775919,80.387
596775914,42452875,16.857
596775914,596775876,80.202
596775919,42456611,16.947
596775919,596775900,80.10600000000001
596775930,6177439752,78.967
596775930,42436511,145.414
596775935,42432834,17.077
596775935,42432825,146.383
596775935,596775951,84.913
596775941,42456598,17.464
596775941,596775935,86.02599999999998
596775946,42448317,17.376
596775946,596775941,78.57499999999999
596775951,42443613,16.56
596775951,596775907,78.772
596775963,42431652,17.395
596775963,596775998,79.73100000000001
596775973,596775979,79.63199999999999
596775973,42437425,145.732
596775979,596776032,78.82400000000001
596775979,42445976,145.48600000000002
596775985,42459114,17.584
596775985,596775930,79.527
596775998,42429971,145.511
596775998,596775985,79.619
596776009,42429685,17.319
596776009,596776027,79.376
596776017,42431677,17.322
596776017,596775973,79.213
596776021,596776009,80.908
596776021,42445227,145.757
596776027,596776017,79.30300000000001
596776027,42445994,146.358
596776032,42455666,17.342
596776032,596775963,79.981
596776041,42454691,17.11
596776041,596776046,80.846
596776046,596788016,80.749
596776046,42430052,145.584
596776052,42446016,147.007
596776052,596776041,81.701
596776057,42436481,19.252
596776057,42436477,145.722
596776057,596776021,85.88399999999999
596776063,42438791,145.575
596776063,596776057,86.823
596776074,42446031,145.649
596776074,596776127,80.732
596776078,42436914,17.014
596776078,596776052,79.018
596776083,42438490,17.423
596776083,596776089,86.11000000000001
596776089,42459137,17.087
596776089,596776078,87.56299999999999
596776089,42446021,147.327
596776095,42446026,145.724
596776095,596776083,81.029
596776103,42445736,17.424
596776103,596776115,79.637
596776115,42446041,144.773
596776115,596776164,85.887
596776120,42435504,17.355
596776120,596776074,80.61
596776127,42439395,17.444
596776127,596776095,80.22200000000001
596776132,596776120,79.843
596776132,42446036,145.62
596776144,596776177,80.61299999999999
596776144,42446072,145.321
596776150,596776103,79.832
596776150,42436539,145.69299999999998
596776156,42444812,17.365
596776156,596776150,79.13799999999999
596776163,42446066,145.55
596776163,596776156,80.969
596776164,42429330,17.31
596776164,42429324,144.946
596776164,596776132,87.595
596776165,42446093,143.061
596776165,596776260,85.655
596776166,596776165,79.724
596776167,596776173,80.45299999999999
596776167,42434166,145.425
596776173,42444491,17.394
596776173,596776144,79.195
596776177,42448729,19.32
596776177,596776163,78.116
596776201,7076060066,7.108
596776201,42446138,142.762
596776224,596776231,236.915
596776224,42430474,142.59
596776231,596776166,81.973
596776231,42445256,143.404
596776260,42457660,21.61
596776260,42446086,143.79299999999998
596776260,596776167,85.541
596776314,596776325,81.737
596776314,42446152,142.53900000000002
596776325,596776386,79.018
596776325,42434382,25.351000000000003
596776349,596775808,80.94
596776349,42436641,25.042
596776386,596776349,79.849
596776386,42446147,142.782
596776413,596775825,79.807
596776413,42436614,25.095000000000002
596776442,42439488,24.35
596776442,596776474,80.09100000000001
596776474,42446164,143.078
596776474,596776497,86.141
596776497,42458342,25.307
596776497,596776534,87.917
596776497,42446161,141.611
596776534,42435388,142.407
596776534,596776546,236.09199999999998
596776546,42449413,25.117
596776546,596776314,79.924
596776578,42445185,24.294
596776578,596776613,80.119
596776594,42443818,24.747
596776594,596776624,79.017
596776613,42446169,143.745
596776613,596776594,80.655
596776624,42435211,142.757
596776624,596776442,79.36
596776654,42444456,28.454
596776654,42444453,140.686
596776654,596776656,85.9
596776656,42438707,26.778
596776656,596776659,79.93599999999999
596776659,42446171,144.824
596776659,596776578,79.904
596788016,42439557,17.171
596788016,596776063,80.137
596799866,42428007,181.73900000000003
596799891,42427036,44.257
596799891,42428010,178.943
596800103,7320943370,47.162000000000006
596800103,371216381,222.583
607911351,279151954,104.20899999999999
607911351,607911351,128.31799999999998
627905367,42428833,18.694
627905367,1506445762,86.491
673008453,42440280,97.744
673008453,4015192929,74.109
685164634,5286408252,12.563
685164636,42438362,13.095
685164636,685164634,361.0430000000001
748726602,42449163,67.985
761293063,761293064,49.778
761293064,761293078,107.139
761293064,761293090,22.29
761293078,42441823,9.826
761293078,587934079,434.896
761293090,761329683,12.307
761329683,587934263,37.673
761329683,42428958,216.10399999999998
764744759,42424706,68.61
764744759,3570003194,69.092
765367023,42435197,38.841
765367023,42439783,89.35
889298452,889298452,53.080999999999996
889298452,42422026,30.935
983501181,7476968854,317.66
1061531429,42428570,18.26
1061531429,1061531777,88.979
1061531447,42428579,20.057
1061531447,1061531685,90.952
1061531448,9177424867,15.889
1061531448,42431002,269.707
1061531454,42428653,19.501
1061531454,42442463,149.725
1061531454,11655721345,86.16799999999999
1061531491,6207264908,51.746
1061531496,42442561,139.378
1061531496,11803957851,83.404
1061531500,42442445,73.778
1061531500,1061531634,84.654
1061531504,42428716,19.204
1061531504,1061531727,79.449
1061531509,42428575,20.041
1061531509,1061531447,91.862
1061531527,42428598,18.38
1061531527,1061531787,89.88100000000001
1061531550,42428663,19.334
1061531550,11655721355,80.096
1061531566,42442459,119.24
1061531566,1061531695,84.256
1061531593,1061531807,86.631
1061531593,42442528,124.447
1061531596,1061531631,79.739
1061531596,42442552,129.542
1061531597,42443332,216.39499999999998
1061531597,1996323622,89.783
1061531603,42428674,16.849
1061531603,1061531637,85.584
1061531603,42442480,137.103
1061531608,42428604,18.208
1061531608,1061531597,89.057
1061531631,42428728,19.96
1061531631,1061531802,79.222
1061531634,11655721360,19.832
1061531634,1061531566,83.06299999999999
1061531637,42428678,16.56
1061531637,1061531810,79.96799999999999
1061531654,42421745,22.088
1061531654,1061531717,95.38100000000001
1061531654,42421741,199.79500000000002
1061531682,1061531731,81.331
1061531682,42437052,129.995
1061531685,42435257,232.378
1061531685,9170816531,80.376
1061531695,42428648,18.515
1061531695,1061531803,80.29299999999999
1061531707,42428595,18.721
1061531707,1061531527,88.702
1061531717,42428760,21.226
1061531717,595314104,83.472
1061531727,42433252,128.037
1061531727,1061531730,80.10300000000001
1061531730,42428723,18.912
1061531730,1061531596,79.91499999999999
1061531731,42428695,17.404
1061531731,1061531736,78.80499999999999
1061531736,42442502,128.189
1061531736,1061531790,79.669
1061531757,42428637,19.565
1061531757,1061531500,85.128
1061531768,42422006,16.761
1061531768,1061531682,79.53099999999999
1061531777,1061531509,92.096
1061531777,42421969,91.952
1061531787,42443326,134.912
1061531787,1061531608,89.445
1061531790,42428705,19.289
1061531790,1061531847,79.75
1061531802,42442557,128.605
1061531802,1061531815,80.538
1061531803,42428063,151.445
1061531803,1061531454,87.02
1061531807,1061531504,85.527
1061531807,42442534,125.103
1061531807,42428714,22.573
1061531810,42438045,130.905
1061531810,1061531768,79.238
1061531815,42428742,19.235
1061531815,1061531496,79.91700000000002
1061531839,42428670,16.614
1061531839,1061531603,87.539
1061531847,42436990,126.79899999999999
1061531847,1061531593,79.468
1202018697,1202018697,59.026
1202018697,42434370,106.792
1203709420,42435412,31.643
1205714875,1205714910,28.332
1205714875,42427216,268.892
1205714910,9338511504,38.105000000000004
1205714910,42434559,497.5999999999999
1209796168,374494595,78.06299999999999
1209796168,42434559,109.93
1241742563,7050687060,271.033
1241742563,42421974,78.309
1241742627,1241742743,271.188
1241742627,42440934,78.554
1241742743,42421982,77.89499999999998
1241742743,2061592973,275.93
1251958257,42427956,57.248000000000005
1272562931,4158740807,227.07100000000003
1272562931,42427236,30.576
1272562931,42448469,249.38899999999995
1331391393,42448257,98.479
1332860726,3269867944,99.595
1332860726,1332860731,86.93199999999999
1332860731,42421865,244.925
1332860731,470209122,165.81
1332860731,1332860726,86.93199999999999
1332860731,1506591534,84.46600000000001
1504153604,1506591536,18.712
1504153604,561035338,84.96900000000001
1504153604,1504153626,264.88899999999995
1504153626,3579432161,83.741
1504153626,1504153604,264.889
1504153626,42442578,75.223
1504153626,3579432160,153.88
1506445711,42435360,186.27800000000002
1506445711,42442575,79.583
1506445711,6166969757,80.439
1506445762,470209120,17.958
1506445762,6223571524,165.016
1506445789,42442578,163.762
1506445789,3579432160,76.484
1506445789,3579432159,77.89800000000001
1506445797,42441263,81.172
1506445808,42428790,17.31
1506445808,561035333,79.54
1506445821,42437142,163.651
1506445821,3579432159,165.651
1506445821,42435362,85.43900000000001
1506445822,5004570632,9.629
1506445822,1506445797,87.89100000000002
1506591534,1506599378,21.623
1506591534,42428844,79.432
1506591534,1332860731,84.466
1506591536,1504153604,18.712
1506591536,6223571521,72.62299999999999
1506591536,470209122,86.09100000000001
1506599377,561035342,168.64600000000002
1506599378,1506591534,21.623
1506599378,3579432162,263.634
1506599378,1506599377,79.47200000000001
1533280147,9971300853,38.888999999999996
1533280147,42455735,144.105
1538237248,42448593,68.486
1538237248,42430848,98.22500000000001
1538237325,205025778,123.52799999999999
1538237325,42437135,137.169
1538237325,42444108,110.126
1538237434,42456492,104.47
1538237434,1538237248,132.402
1544809872,42427507,21.836
1544809872,1544809885,167.478
1544809885,42429704,13.078
1544809885,42429705,90.042
1544809885,1544809886,69.222
1544809886,42429244,54.246
1544809886,42429704,73.649
1544809889,60915682,18.747
1544809889,1544809882,12.17
1632878962,42429918,412.751
1632878962,11543660372,108.737
1632878994,11543660372,143.624
1632878994,42436756,60.098
1672106382,595245925,79.175
1672106382,595254571,83.841
1672106385,595245920,82.229
1672106385,3533937800,81.25900000000001
1692433907,1773084391,13.027
1692433907,42437613,40.739000000000004
1692433911,42431822,63.625
1692433911,42432308,104.761
1692433914,1692433911,63.66799999999999
1692433916,1692433914,18.145
1692433916,42445520,89.81899999999999
1692433918,1692433916,41.326
1692433919,1692433918,79.394
1692433919,42428447,135.592
1692433920,42448552,140.691
1692433920,1692433919,82.03800000000001
1692433924,1692433920,152.412
1692433924,42433581,141.361
1692433928,42440553,166.904
1692433928,42448558,141.503
1692433928,1692433924,78.46
1692433932,1692433928,72.28399999999999
1692433932,42436788,141.663
1692433935,42439537,166.33100000000002
1692433935,1692433932,76.338
1692433938,1692433935,75.877
1692433938,42448549,141.457
1692433939,42436848,52.588
1692433939,1692433938,107.873
1692433940,42430217,129.298
1692433940,1692433939,58.682
1692433941,42439542,79.233
1692433941,1692433940,80.856
1692433942,1692433941,76.97800000000001
1692450029,390519635,215.914
1692450029,42439178,73.705
1701844605,42449685,49.002
1701844618,427841071,111.26399999999998
1701844618,42451695,63.742999999999995
1701844664,595105538,138.76200000000003
1701844664,42426851,81.655
1701844698,595105499,666.6610000000001
1701844698,595105538,27.127
1705982030,2141026506,41.877
1733612450,42427991,132.26700000000002
1733614298,42442422,81.064
1762221470,42437944,118.826
1762221470,42433115,81.401
1762221470,42427769,80.341
1763608189,42436301,5.794
1763608189,42428134,29.527
1763608189,42427212,76.59700000000001
1763748995,42452495,83.63900000000001
1763748995,42440494,45.535999999999994
1763749977,42427844,7.999
1763749977,1764647101,46.322
1763787328,42425780,9.65
1763787328,374475605,186.611
1764400286,42432785,10.162
1764400286,2093008357,16.114
1764400286,1764400297,78.765
1764400286,42432789,118.59700000000001
1764400288,1764400304,22.036
1764400288,1764400286,56.899
1764400297,42452485,8.577
1764400297,4814440062,28.289
1764400300,6882378422,45.584
1764400300,2093008357,23.878
1764400302,42432785,12.031
1764400302,1764400304,81.74100000000001
1764400302,1764424345,312.231
1764400304,1764400288,22.036
1764400304,42445634,130.424
1764424345,1764400302,312.231
1764424345,42445644,216.66899999999998
1764424345,60925555,2448.546999999999
1764626357,42440494,72.252
1764626357,1763748995,29.336
1764647101,42429184,91.919
1764647101,1763749977,46.322
1764647103,42427849,77.385
1764647103,1764647101,57.43
1764647103,1763749977,49.625
1772136801,246923513,8.818
1772136801,1772136810,64.193
1772136810,3914862593,57.276
1773055865,588455743,14.759
1773055865,7132405548,90.90899999999999
1773055865,7611215246,42.17999999999999
1773060097,42437559,11.124
1773060097,1773060099,52.89000000000001
1773060099,588455742,14.398
1773060099,1773055865,55.91
1773063787,42432241,148.89100000000002
1773063787,1773060097,73.563
1773063789,42437564,11.8
1773063789,1773063787,52.262
1773066054,1773060097,13.951
1773066054,42437564,117.95000000000002
1773076509,1773076778,77.475
1773076511,42429752,9.949
1773076511,42429754,99.253
1773076511,1773076509,74.642
1773076513,42432184,54.394
1773076513,1773076511,45.998999999999995
1773076778,42437114,10.5
1773076778,1773078006,83.522
1773078006,42437608,10.347
1773078006,1773082408,53.541999999999994
1773082408,1918039904,144.691
1773082408,42432083,123.98
1773082410,42437612,14.648
1773082410,1773084410,77.824
1773084391,1773084407,45.625
1773084402,42431168,80.322
1773084402,42442848,204.81799999999998
1773084402,1773121034,79.45100000000001
1773084405,42431168,12.369
1773084405,1773084402,83.60300000000001
1773084407,1773084405,86.00300000000001
1773084407,42442843,158.56099999999998
1773084410,42437613,13.558
1773084410,1773084391,40.895
1773121034,1773084402,79.451
1773121034,4015190382,76.168
1775176473,42424089,43.948
1775176473,371037237,36.174
1775176474,6176483595,96.504
1775176474,3785585954,89.82100000000001
1775201764,593300940,78.862
1775201764,6177439749,134.44
1775260897,42445603,69.032
1775260897,4477147270,58.921
1778676700,3247295579,4.168
1795811317,42427834,192.345
1807940789,42442557,124.823
1815133244,42445027,77.88
1815133244,42449550,273.669
1825841655,1825841704,75.33699999999999
1825841693,4347550071,60.52900000000001
1825841693,4347550074,86.666
1825841704,1825841743,22.108
1825841742,1825841655,52.449999999999996
1825841742,1061531429,68.023
1825841743,1825841693,10.719000000000001
1825841743,42428332,66.51899999999999
1829177258,595448603,51.32900000000001
1829177258,60926791,60.047
1905863520,42432936,100.50500000000001
1905863520,42435825,153.76
1905863520,42435814,79.291
1918039864,1918039904,14.839
1918039864,42432082,145.664
1918039869,42435491,15.646
1918039869,1918039901,68.24
1918039876,7480301864,60.09199999999999
1918039877,1918039896,70.21600000000001
1918039877,42443127,14.961
1918039877,42432083,141.148
1918039880,42457319,15.014
1918039880,1918039897,45.407999999999994
1918039896,42451665,13.971
1918039896,1918039876,77.63399999999999
1918039897,42445511,15.283
1918039897,1918039869,39.626
1918039898,42457325,16.294
1918039898,1918039864,71.57799999999999
1918039901,42432305,186.47799999999998
1918039901,1918039898,67.281
1918039904,1773082410,16.319
1918039904,1918039877,134.817
1919595910,1919595921,76.01299999999999
1919595910,42432073,140.716
1919595911,42432066,140.469
1919595911,9166033061,74.9
1919595912,3783071109,13.702
1919595912,1919595923,76.79599999999999
1919595914,4332491210,13.591
1919595914,1919595911,68.862
1919595915,1918039880,82.39
1919595915,42428444,151.785
1919595917,5799117244,15.283
1919595917,1919595925,74.172
1919595918,42436784,146.511
1919595918,5799117240,71.32900000000001
1919595921,42440401,14.051
1919595921,1919595912,76.342
1919595922,42427358,14.166
1919595922,3783071112,76.80199999999999
1919595922,42453610,32.924
1919595923,42432078,141.218
1919595923,42427358,75.998
1919595924,42451604,13.769
1919595924,1919595910,75.972
1919595925,42449576,146.67700000000002
1919595925,1919595915,83.38
1919595926,42433578,146.508
1919595926,1919595917,76.42
1919595927,42439533,15.005
1919595927,1919595918,77.342
1919595928,42450325,50.721999999999994
1919595928,1919595927,75.08500000000001
1989931095,3624790934,111.563
1996323622,1061531491,37.277
1996323622,9177424868,12.085
2029349871,595314114,76.429
2029349871,42431096,200.51200000000003
2061592973,42430749,79.562
2061592973,42421985,79.18499999999999
2061592973,4682935365,102.267
2075592658,42432223,21.745
2075592658,42432226,140.127
2075592658,42442703,77.194
2075596386,42449166,105.807
2093008357,42432785,12.858
2093008357,6882378422,51.940999999999995
2099150501,42429552,150.373
2140994070,371337241,18.068
2140994070,371337239,18.96
2140997997,42435898,195.713
2140997997,589927943,46.201
2140997997,42449139,84.89699999999999
2140997998,2140994070,7.935
2140997998,42434935,15.063
2141002590,42439929,42.867000000000004
2141002593,2141002590,38.135999999999996
2141002593,589927878,275.641
2141026491,2141026538,79.575
2141026491,3099327968,258.127
2141026492,3099327966,256.488
2141026492,2141026504,79.341
2141026493,42436728,15.824
2141026493,2141026524,79.00800000000001
2141026494,3099327940,258.695
2141026494,2141026532,85.342
2141026495,42439924,15.397
2141026495,2141026548,80.33399999999999
2141026496,2141026518,85.878
2141026496,4207863943,259.07
2141026497,2141026510,80.775
2141026497,3099327962,257.812
2141026498,42439849,15.732
2141026498,2141026492,80.249
2141026499,42433743,13.726
2141026499,3099327964,259.051
2141026499,2141026500,76.67
2141026500,42446728,15.446
2141026500,2141026525,78.87400000000001
2141026501,42439864,15.485
2141026501,2141026493,79.22900000000001
2141026502,42439905,15.641
2141026502,2141026496,79.37800000000001
2141026503,42439861,15.043
2141026503,3099326120,257.88899999999995
2141026503,2141026501,85.356
2141026504,42439852,15.943
2141026504,2141026497,79.009
2141026505,42439897,15.603
2141026505,2141026520,78.818
2141026506,42432889,15.785
2141026506,2141026498,86.45400000000001
2141026506,3099327952,257.9
2141026507,3099327961,258.662
2141026507,2141026540,78.31199999999998
2141026508,42439873,14.847
2141026508,2141026513,79.33300000000001
2141026509,42434306,15.793
2141026509,2141026522,78.593
2141026510,42439855,15.212
2141026510,2141026491,79.93900000000001
2141026511,2141026503,85.91799999999999
2141026511,3099326118,258.544
2141026513,3099327945,258.421
2141026513,2141026551,79.711
2141026514,42439899,16.283
2141026514,2141026536,79.614
2141026515,42434111,15.605
2141026515,2141026494,79.386
2141026516,2141002593,59.207
2141026516,371337227,138.30599999999998
2141026518,42434246,15.521
2141026518,2141026521,84.92099999999999
2141026518,42432659,264.031
2141026520,42433779,258.467
2141026520,2141026514,79.494
2141026521,42432665,265.034
2141026521,2141026495,78.887
2141026522,9150629570,79.057
2141026523,2141026546,79.791
2141026523,42433165,81.283
2141026524,3099327970,258.572
2141026524,2141026508,79.191
2141026525,42433163,176.938
2141026525,2141026544,80.017
2141026532,42439887,15.388
2141026532,2141026507,85.425
2141026532,3099327955,258.462
2141026534,3099326124,258.428
2141026534,2141026515,78.613
2141026536,42438275,257.95099999999996
2141026536,2141026502,78.614
2141026538,42438913,15.161
2141026538,2141026511,79.703
2141026540,42439894,15.759
2141026540,2141026542,80.09700000000001
2141026542,2141026505,79.475
2141026542,3099327976,258.58099999999996
2141026544,42431203,16.531
2141026544,2141026523,79.943
2141026546,42446775,15.582
2141026546,1705982030,43.508
2141026548,2141026509,78.987
2141026551,42438240,15.825
2141026551,2141026534,79.571
2302133933,42456555,150.39600000000002
2302133933,42436582,78.595
2324482224,42455181,227.49200000000002
2324482224,42449027,75.734
2324482224,42434226,77.619
2348991703,42446386,115.853
2383895311,10128931543,90.93799999999999
2383895311,9094916641,71.579
2481877063,42437929,9.98
2481877063,589928047,106.92300000000002
2481877071,7541804762,24.454
2481877071,7541804761,126.02
2499757467,42428978,77.33200000000001
2499757467,42427139,250.22
2499757469,42428984,40.871
2499757469,2499757467,40.762
2499803004,561035380,106.455
2499803004,42433027,20.446
2499803004,2499803009,17.771
2499803009,42433027,16.482
2499803009,42433030,101.34700000000001
2499803009,2499803004,17.771
2499803009,42437326,19.986
2499827795,595352889,32.343
2499827795,42427133,105.30999999999999
2499827795,60927817,100.418
2504882466,2512378850,17.645
2504882466,42428962,86.071
2504882466,587933945,287.024
2504882471,42452130,72.243
2504882471,2512378850,27.824
2504882471,2504882466,20.575
2504882506,42448674,93.069
2504882506,42427888,65.91300000000001
2504882506,4205440429,80.32399999999998
2504882506,42432980,82.31700000000001
2512378850,2504882466,17.645
2512378850,2504882471,27.824
2512378850,587934073,328.579
2512378850,587934172,310.1080000000001
2512378850,587934268,112.148
2541754688,42433041,57.333
2541754688,2499757469,27.835
2541754747,42428873,19.839
2541754747,561035346,83.236
2541754747,42434101,262.96299999999997
2567558468,4477147269,223.676
2567558915,42440798,26.432000000000002
2572245396,42435451,30.738
2572245396,42440810,47.422000000000004
2711029280,42432871,216.712
2711029280,42456041,85.69
2711029280,42423564,153.064
2799368116,42438984,154.49599999999998
2799368116,42446184,79.43499999999999
2821304136,2821304137,75.16199999999999
2821304137,42429562,158.324
2821304137,2821304138,67.051
2821304138,272195270,73.217
2821304138,42430004,154.62800000000001
2821304143,4143875757,67.485
2821304145,1272562931,13.781
2821304145,2821304143,89.08800000000001
2821304146,2821304145,34.621
2824895141,42444414,86.249
2974462027,42421982,80.347
3099326116,42433161,33.900999999999996
3099326116,3099327964,76.821
3099326117,42431201,128.154
3099326117,3099327974,79.328
3099326118,42453241,14.602
3099326118,3099326119,79.919
3099326119,2141026538,257.385
3099326119,3099327968,80.11
3099326120,42453246,15.116
3099326120,2141026503,257.889
3099326120,3099326118,85.90299999999999
3099326121,42453216,14.589
3099326121,3099326117,79.41100000000002
3099326122,42438275,13.912
3099326122,42438271,157.149
3099326122,3099327965,80.233
3099326124,42429532,15.155
3099326124,3099327944,80.856
3099326126,42432659,86.896
3099326127,2141026508,257.907
3099326127,3099327970,79.50300000000001
3099326128,2141026504,257.452
3099326128,3099327966,79.94699999999999
3099327930,42440376,12.706
3099327930,3099327948,77.383
3099327930,42456831,303.591
3099327931,2141026515,258.447
3099327931,3099326124,78.002
3099327935,42440381,13.723
3099327935,3099326122,77.561
3099327937,42433173,224.986
3099327937,3099326121,79.47200000000001
3099327940,42436001,14.036
3099327940,3099327931,79.14500000000001
3099327944,2141026551,257.908
3099327944,3099327945,79.32600000000001
3099327945,42453253,15.526
3099327945,3099326127,79.074
3099327948,3099327935,78.603
3099327950,3099327952,84.18900000000001
3099327950,2141026498,257.687
3099327951,42445587,14.435
3099327951,2141026540,258.32300000000004
3099327951,3099327961,78.74600000000001
3099327952,42437177,14.221
3099327952,2141026506,257.9
3099327952,3099327937,87.766
3099327955,42453258,14.761
3099327955,3099327940,85.583
3099327955,2141026532,258.462
3099327957,2141026510,257.895
3099327957,3099327962,79.689
3099327961,42434361,14.556
3099327961,3099327955,85.539
3099327962,42429727,15.276
3099327962,3099326128,79.539
3099327964,42426374,12.939
3099327964,2141026499,259.051
3099327965,42440385,14.513
3099327965,42426968,275.862
3099327965,3099326126,80.088
3099327966,42452564,15.405
3099327966,3099327950,80.10499999999999
3099327968,42453236,15.231
